x,y,location,year
1.65090746733669,6.40557942242736,10,4
-0.0540281250854405,9.02646364566917,20,6
0.119245236427584,-1.28839612379388,16,10
0.243687429599092,7.27371441181353,16,21
1.23247587848534,1.83814026375204,9,19
-0.51606383094478,1.91822584166826,20,12
-0.992507150392037,-1.00293513976356,9,19
1.67569693240319,5.15563761857664,20,27
-0.441163216905286,-2.66771829516304,11,22
-0.723065969939874,0.357320449458174,16,15
-1.23627311888329,2.61031391842908,14,25
-1.2847157223178,-8.79465099091506,17,10
-0.573973479297987,0.724985531750591,14,7
0.617985817166529,1.45814944344036,1,9
1.10984813892972,5.07199900856094,1,3
0.707588353835588,5.09683479158182,19,6
-0.363657297095253,-2.04580202169638,9,4
0.0597499373846007,7.8861738887924,13,15
-0.70459646368007,3.3431007695737,13,22
-0.71721816157401,5.58449750495173,20,7
0.88465049897692,-0.184063128496659,15,10
-1.01559257860354,8.50830636015697,5,15
1.95529396549246,8.00822045982626,8,20
-0.0903195939658516,5.33264734851774,14,20
0.214538826629216,-1.00091959924695,5,27
-0.738527704739573,0.613383943829251,12,2
-0.57438868976327,1.45795726330125,2,8
-1.31701613230524,-4.11270371637848,19,10
-0.182925388372727,0.538184038119495,5,25
0.418982404924464,4.03814399067435,6,19
0.32430434416138,1.7854509181488,10,8
-0.781536487054751,2.79780226960002,10,15
-0.788621970854002,4.31952226156716,6,22
-0.502198718342861,0.151929446065401,5,4
1.49606066984635,6.39347948362367,15,16
-1.13730362066574,3.57479440193626,9,20
-0.179051594380198,-1.0025623114255,13,6
1.90236182167893,-1.03927566054144,13,15
-0.100974885328808,4.39804442752524,2,25
-1.35984070382139,-1.65630432134747,10,26
-0.664769435274062,10.9643332442249,13,23
0.485459978904878,3.12097942411671,7,20
-0.375602871669773,3.09394752731762,15,6
-0.561876363549783,-2.72161420350862,18,6
-0.343917234128459,0.0851745003163198,8,16
0.0904966471392212,0.846236445768207,8,23
1.59850877114583,11.7761440202028,10,30
-0.088565112138884,-1.82420797350755,2,11
1.08079949615152,4.96253214998787,7,7
0.630754115650567,5.63807905942544,4,22
-0.113639895506141,0.806309806637922,8,14
-1.5329020028906,3.17942901674,9,28
-0.52111731755252,0.550954544544413,4,28
-0.489870453138474,1.77476918571154,2,12
0.0471544327615272,1.87853840335793,14,4
1.30019867766682,3.08148906310593,9,23
2.29307897383109,5.69854057523485,3,30
1.54758105898377,0.361639498957625,10,2
-0.133150964328944,-4.19159787958604,6,8
-1.75652739555764,6.05373351697611,2,1
-0.388779864071743,1.93209691215949,4,10
0.0892072230732945,-2.70432089088225,11,2
0.845013004067436,1.96641003554919,4,15
0.962527968484271,5.53226989306399,11,17
0.684309429416465,-0.703415294644291,8,26
-1.39527434979947,5.51642874287838,17,1
0.849643045633355,1.73706285038008,7,30
-0.446557216427222,0.294782519954902,11,1
0.174802700161256,5.44671265848311,5,21
0.0745511771737346,-5.73845896941132,7,30
0.428166764970505,0.0236337132641609,8,22
0.0246749828261399,1.46605239765509,14,19
-1.66747509758566,1.51668023982722,2,3
0.736495964773442,3.22035457118674,15,19
0.386026568349676,2.67208765636826,11,17
-0.265651625278222,7.41520543732515,7,15
0.118144511046681,10.4531780421763,15,1
0.134038645368463,10.0132364359447,6,28
0.221019468561002,-1.56088101073701,2,12
1.64084616597749,4.03459340168821,8,13
-0.219050378933476,0.796757089957678,2,28
0.168065383884658,0.899414134336897,5,24
1.16838387306909,6.23029419535383,20,13
1.05418102337692,2.93150441041636,3,17
1.14526311038036,3.42723636965441,12,15
-0.577468001059557,1.69755482357571,14,9
2.00248273029283,3.26259033841758,11,16
0.066700870930183,0.539930331919582,9,6
1.86685184470686,0.603261046655097,9,14
-1.35090268603071,-1.68366011467496,11,2
0.0209835863542375,0.282960937547064,14,17
1.24991457096922,0.203640389228629,20,15
-0.715242187222796,5.34397457836401,11,2
-0.752688968217742,6.6913241914106,10,2
-0.938538703606894,-3.52704389716448,6,10
-1.05251327933874,4.53428488922369,4,10
-0.437159533180399,1.73743493221795,7,11
0.331179172958982,2.86559913757268,6,4
-2.01421049792072,-0.232323417021501,8,22
0.211980433372292,2.71828467936682,10,17
1.23667504641657,3.34943908312605,8,18
2.03757401824044,3.6334739946184,9,28
1.30117599220059,3.91680367481343,5,7
0.756774763795962,4.91233901999084,2,26
-1.72673039911433,-1.52492665187427,18,25
-0.601506708006782,-1.39947248392832,12,6
-0.352046456582617,-2.88142139615807,11,27
0.703523902756894,7.32724373663534,13,1
-0.105671334003774,2.68963659221134,5,4
-1.25864862806017,1.41401837660849,11,13
1.68443570809411,3.67877266661879,15,18
0.911391291795963,-1.27964046807504,1,5
0.237430272491026,1.77951628630037,13,7
1.21810861032581,4.84000047672276,15,9
-1.33877428723497,-5.33733225406117,9,9
0.6608202977898,-0.382273747291976,16,19
-0.522912376313422,-2.78309201603208,14,20
0.683745521850712,-2.05387980480807,13,14
-0.0608219546600742,5.78126618796618,4,25
0.632960713031451,6.37308453956258,15,30
1.33551761505939,5.10740511518214,9,20
0.00729009031689879,0.780581728690396,3,16
1.01755863695209,7.17268082401791,4,9
-1.18843403514798,-3.447649436618,16,26
-0.721604440436015,-4.95290779649487,3,27
1.51921771138818,-8.10348218125999,10,5
0.377387973023929,2.78662337202947,8,26
-2.05222282043373,1.73080563760539,10,13
-1.36403745208238,-3.88492738527116,12,5
-0.200781015589121,3.00135947449978,20,24
0.865779404334488,2.43167271063971,4,19
-0.101883255715222,3.98989461572594,8,23
0.624187472020653,7.09032910254469,9,4
0.959005377787825,7.0796820346183,17,3
1.67105482886294,9.06196367107274,1,28
0.0560167332749619,4.12210604042749,1,9
-0.051981906180899,-1.63773751267857,7,19
-1.75323735914227,0.864430700505837,7,15
0.0993275940878275,0.818047632096685,18,26
-0.571850057895563,0.759075991154512,12,14
-0.974009582804091,3.79151639648698,3,20
-0.17990623104754,-1.6052756363974,2,9
1.01494317274366,-2.27921369786899,3,14
-1.99274848868858,0.240680614073061,17,4
-0.427279287205429,-3.43597186331584,9,24
0.116637283582706,7.97779621201018,20,28
-0.893207570054953,-0.92889770001215,15,5
0.333902942499225,-6.52723369627282,6,24
0.411429920615731,1.49032805689143,18,3
-0.0330361592759917,1.50117095205364,13,26
-2.46589819376003,-3.92644356236986,20,8
2.57145814586664,0.570168215399255,3,16
-0.205299257468199,1.84338151971947,16,19
0.65119328158767,5.37137895083485,20,26
0.273766491036548,0.77933143495643,15,11
1.02467323481835,6.60389662486834,16,20
0.817659446374088,6.82962867594594,20,10
-0.209793171228509,-2.87236666318889,7,14
0.378167772208507,4.84287796069161,8,25
-0.945408831123893,-0.323372045200402,4,8
0.856923010899318,3.15239494909394,9,10
-0.461038338884354,7.49612465478762,9,4
2.41677335378821,6.10431557677494,12,26
-1.65104889568819,-1.87318453839061,9,19
-0.463987242966015,-2.7534781741955,2,7
0.825379862759242,3.17699246019774,14,26
0.510132546878663,3.67044621007092,1,12
-0.589481038515,7.31439921298426,4,13
-0.996780742207522,5.27909079002937,20,7
0.144475704710697,4.48463571148055,11,6
-0.0143074131669134,2.01876523359974,6,11
-1.79028123726406,1.02173188046052,1,24
0.034551067133851,6.15459462100211,7,4
0.190230315692457,0.845949397663251,18,5
0.174726396981842,2.4647560439559,4,21
-1.05501704260268,0.57079685911329,8,13
0.476133278302629,2.43357898004701,12,27
1.37857013695924,4.16262938169168,10,15
0.456236403179813,2.14468164729422,15,19
-1.13558847037434,-1.58571821358933,17,25
-0.435645469691905,-0.79225814947445,9,29
0.346103619553607,5.40033559142933,5,2
-0.647045631318269,1.14549782842522,11,2
-2.15764633501528,3.60674471744221,7,22
0.884250820028209,0.0707489345970211,17,7
-0.829477611624518,-6.53838927930093,6,5
-0.573560270768283,-0.692612458384402,10,22
1.50390060900454,6.6140963278186,2,12
-0.774144929605405,2.80215157539362,6,23
0.845731540189296,-2.12004983328062,17,16
-1.26068287881878,-2.10423644864933,10,19
-0.354542403073978,2.35585587019962,10,15
-0.0735560191364783,5.60636234417226,4,29
-1.16865142442436,3.25972752030347,6,14
-0.634748264908909,3.88620105298593,11,29
-0.0288415529283144,1.91800737216901,15,5
0.67069596873393,0.0629265677114881,4,3
-1.65054654342511,2.42754592224003,4,20
-0.349754239211268,4.91859828816565,19,11
0.756406438545484,4.22825531241389,3,19
-0.538809159977592,4.75644094653305,1,3
0.227291921672942,2.63906086427722,6,10
0.492228570064431,4.15608364844066,14,5
0.267835015331683,5.83751148156818,11,22
0.653257679471382,-1.22181516754385,7,18
-0.12270866097738,9.0124157855258,4,28
-0.41367651359212,3.49449077311239,20,20
-2.64314895202898,1.23065070420431,15,19
-0.092941018479472,1.84516558624476,9,7
0.430284696359987,-1.08158605745466,3,24
0.53539884086815,-1.63195111669328,14,19
-0.555278351313252,3.805422058935,13,21
1.77950290977515,2.56221273456315,14,8
0.286424419628825,5.87395581999456,16,24
0.126315858458886,0.813517982304864,12,18
1.27226677946852,4.10989701554807,2,21
-0.718466221319259,5.80111592924517,14,17
-0.450338623924712,0.251937315389423,1,12
2.39745248004976,2.07144478629678,20,12
0.011129187220888,3.6300385055995,20,20
1.63356842140831,9.33831115812869,17,6
-1.43850664491452,-2.43828452031609,5,24
-0.190516802042901,0.352615682113739,12,10
0.378423903636832,1.26330386337461,7,7
0.300038545205798,3.87134997224737,20,21
-1.00563625951084,0.967182200906756,18,18
0.0192592746253708,4.22974780410624,15,10
-1.07742065311198,4.96196786488577,16,27
0.712703325244282,0.49466882229777,15,12
1.08477508986065,2.08250688385298,7,8
-2.22498769648741,0.353354476399729,18,5
1.23569346230014,3.18796691387814,2,15
-1.24104449680849,1.56364891931684,12,10
0.454769268982633,7.11776061390776,7,14
0.659902638142608,0.375112394913424,16,15
-0.199889828101433,6.39722096630764,13,28
-0.645113956859792,1.7541424318319,8,7
0.16532102124205,-1.16337409499498,18,7
0.438818700714454,3.36431504749679,11,11
0.883302819948705,2.19470352423054,18,17
-2.05233698390195,-4.62310984401183,11,5
-1.63637926805902,0.14274624953945,13,12
1.43040234118818,4.72873785072183,6,24
1.04662884711155,1.16542217199913,6,8
0.435288948907682,7.79943264170735,20,30
0.71517840711106,7.35181373621503,20,30
0.917174917641003,0.101919628567181,6,11
-2.66092279846568,2.97295232676958,13,19
1.11027709663882,9.26889976656816,8,21
-0.484987596562325,-1.56580872507848,20,26
0.230616830631202,6.48274849329101,19,29
-0.295157800883577,6.08730557522752,11,22
0.871964954078744,4.08060789832216,10,11
-0.348472448955611,4.19842249034075,8,25
0.518503765888248,-0.977506122071471,18,11
-0.390684978638979,6.95844384826371,19,30
-1.09278720910151,1.11894162568556,6,23
1.21001051044026,2.02096865940513,17,16
0.740900011274274,5.15725589246893,10,6
1.72426223915645,2.99958047932303,13,25
0.0651539325793032,9.26344092578667,9,13
1.12500274582817,3.76463714739616,2,28
1.97541905401908,2.79145587738685,4,9
-0.281482115038967,4.69403018338664,1,28
-1.32295111275522,1.40911836375755,8,5
-0.239351567138116,10.9111919901911,15,30
-0.214041239985383,-2.90625029865835,6,20
0.15168050450932,4.88708288224928,9,19
1.71230497731928,5.38423282289868,17,14
-0.326143892505348,5.85232211890599,16,16
0.373004655804915,-0.990701999042662,8,30
-0.227684064895531,2.58753208257234,15,19
0.0204507085250325,2.77875627332529,10,1
0.314057663506262,-3.85177483813339,5,26
1.32821469603699,3.1254146185741,5,23
0.121318377490778,-1.67053678212615,2,26
0.712842320031113,7.35636173245246,12,7
0.778860029783535,-0.00701457575341013,20,19
0.914773270855634,5.98166768276415,2,12
-0.574394552184383,5.05265871676037,15,21
1.62688121419468,-0.870192916551796,1,5
-0.380956739294013,2.21351704421801,20,26
-0.105784167649752,2.44122134290941,20,22
1.40405026771417,-0.0280366789161741,14,2
1.29408390614558,8.5415183432852,16,28
-1.08999187241124,3.15788791319696,9,28
-0.873071000417463,2.13338140605928,15,21
-1.35807905937061,-0.526885550956515,14,6
0.181847192619832,2.67814914857009,1,6
0.164840867918466,-1.7859038624592,11,18
0.364114687355063,2.50006048117988,16,29
0.552157714218558,1.51076523763479,1,29
-0.601892845985016,0.0828704238533471,14,14
-0.993698591098714,3.40493889461463,18,18
1.0267850560749,-0.321905062441645,10,18
0.751061302606323,1.07198399277133,6,8
-1.5091665373287,5.04575505559742,16,15
-0.0951474508492868,5.57810712406413,9,11
-0.895947822756499,2.82650320902247,18,13
-2.07075107054196,1.361030158283,13,15
0.150120131188143,5.27185294003335,10,16
-0.0792117092585882,1.51517145025261,11,5
-0.097369267513081,1.13782107692017,20,5
0.216152541801233,2.9866555547451,14,15
0.882465164396587,3.15409090453323,17,27
0.205597504483387,4.28326937484572,8,15
-0.616435842873528,5.35072504967724,18,23
-0.734799251921281,2.69007915342837,1,13
-0.131802793041181,1.85413562578036,8,16
0.310016986578952,1.91447436930456,14,20
-1.03968035270204,-1.59500355803247,9,25
-0.184308868842384,8.23440428307066,5,15
0.967267260167914,0.35900277345532,4,4
-0.108280091234486,5.61885145490518,14,10
-0.69842066759439,0.495156860989845,14,26
-0.27594516842554,-5.00606200926853,9,10
1.11464854536198,0.394153532496301,13,18
0.550043961214136,6.45559740703507,9,9
1.23667580008161,1.0946382744591,11,21
0.139097857161771,2.77541992290325,17,9
0.410275096490425,-1.38541937737735,5,10
-0.558456912348133,1.66084614703242,14,10
0.605370668930333,5.48901540703611,9,7
-0.506333542189239,0.184126220536144,11,8
-1.42056550469574,4.0027680284877,20,9
0.127992965684126,5.38549108717712,12,6
1.94585121773144,6.64771416952937,4,26
0.800914339573062,6.27058296827124,18,19
1.16525338994626,5.30334383147544,7,26
0.358855723093152,3.49802285162712,17,16
-0.608557178316224,1.71301014873354,2,29
-0.202240855110284,5.14216065233958,2,28
-0.273248106811925,3.89274895350539,3,15
-0.468699779782087,-3.12341252020675,18,5
0.704167283929716,1.48500401376352,8,7
-1.19736350236541,1.44026114427391,18,23
0.866366132112773,3.75145966011802,7,28
0.864152486225893,1.70016439467087,8,8
-1.19862235906875,0.271053211826454,6,2
0.639491997900534,-0.732693321343116,10,20
2.43022665234451,-3.00805635796743,5,14
-0.557215481941608,10.2066357299149,17,1
0.844904241408072,-0.998543745193257,9,22
-0.782201845619403,4.50996205878219,15,7
1.1107114182028,1.77692305640644,18,4
0.249824719926562,3.92247712745763,18,27
1.65191539162316,3.84704639368025,8,2
-1.45897072853692,1.13004466316961,12,25
-0.0512978861253612,-1.7950828528218,2,21
-0.526925176125598,2.13259419533647,3,16
-0.197264869076299,0.712918141458484,3,29
-0.629578742686005,4.84294682854004,4,14
-0.833843580535001,-1.17058806706419,1,8
0.57872237461645,1.63317082612735,6,9
-1.08758071407693,-6.09798353271518,1,8
1.48403093155628,3.65685078009684,2,14
-1.18620658531375,4.35105455401902,5,6
0.10107915139528,0.330615205020005,4,8
0.532989286826481,3.15053785624956,4,28
0.586735339092625,3.8822700398144,12,9
-0.30174666386638,-3.31715874573068,3,8
0.079501995328401,2.94430838158817,15,29
0.961264151809677,5.94440177486658,20,7
-1.45646591707643,0.0194403204526553,14,24
-0.781739711532082,-0.140706736519101,20,7
0.32040231431661,0.960197150845127,18,30
-0.444781978336992,3.51821982732567,20,9
1.370003993971,-1.23046850947414,5,25
0.673253863354836,1.11879339801096,16,9
0.0721667524147558,-0.141634591941147,14,13
-1.50775731753668,-1.64759877287026,9,22
0.0261002253262418,1.74580799807095,14,20
-0.316415868196993,1.12150399259021,3,19
-0.102346513520598,0.153069475707741,1,18
-1.18155922705569,-3.61973240834538,3,21
0.498658043829925,-0.96706147363187,14,27
-1.03895644030703,-0.915299088712513,7,8
-0.22622198144241,2.50427278414772,7,12
0.381425829451352,5.14563982265917,18,23
-0.783515789013048,-2.68800298970802,10,30
0.582991405680064,8.76986966215715,15,1
-1.31651040165169,-0.29286136954361,13,8
-2.80977467896054,-1.93020026482094,17,27
0.464967990785852,2.83953434360799,11,14
0.840539826961,4.36548817543357,9,18
-0.285845423591384,2.28048330968784,10,14
0.504126254591608,1.50787564109926,2,11
-1.15591652508367,-0.749184039510316,13,13
-0.127148606825662,5.97028628553523,13,21
-1.94151837604062,-3.54490046624347,4,29
1.18118089143852,1.5692471535672,9,4
1.85991086154316,6.14181334416855,6,8
1.07401226028199,1.14856727138817,8,8
-0.0273469664137418,0.60215866239854,16,22
-0.0333303422759193,2.96771658448074,20,17
-1.5160676231511,4.86026037222389,11,2
0.790385343888228,-0.650637048894417,17,2
-0.210734180691776,2.29966029732747,20,5
-0.656742925361075,2.39663210506813,9,15
-1.41202579265831,4.60933493831711,18,24
-0.299762496646272,5.71491681628561,1,15
-0.849061135016708,-0.486591514360122,14,5
-0.397030520327837,-0.193483871006254,8,12
-1.2175999877636,-3.28169805729245,6,16
1.6875894829457,0.213586128778922,17,3
-0.0160025272079689,1.61074412294639,12,6
1.07494507727239,-0.522520519230815,13,27
-2.60169967025765,-0.555106472424815,8,11
-0.453197829994837,-0.273359724762514,13,3
-0.675482291592071,5.44149679502195,19,5
-1.22292617936591,4.00447079207276,18,3
1.54660915422409,6.39907852426834,20,15
-1.41528191976949,-0.824597968500518,9,9
0.318390260408025,8.03538704583541,18,17
0.846436285579692,2.37109024226307,8,29
0.178190188418023,2.29512366493621,2,11
-0.875255477495516,-4.54601852298526,8,17
0.941165806724167,8.62957667714526,10,1
0.170588081840838,2.00909507314517,16,19
-1.06349790638204,-2.15598798472636,5,11
-1.38804904760206,3.48176935755282,8,13
2.08671743449315,10.0322756492378,9,1
-0.678503145418437,1.5829445296817,16,19
-1.85557165391804,1.32607199603823,11,7
0.533259362753652,7.83282472434144,3,23
0.310230256060895,-1.44055483845116,10,20
-1.3538343357226,1.88759679437736,3,23
-1.94295641358195,2.58387682345083,18,9
-0.116302517158606,-0.319972433483565,12,28
1.13939629170942,7.28003696647765,19,4
0.636124035182149,-0.260340668214417,16,7
-0.492937424161977,1.97855339590349,13,24
-0.834188231584378,0.971474977958601,7,14
0.271066756750545,0.91688495319531,16,3
0.157353347216158,2.16594695430571,6,20
0.629711746692728,0.583077703390136,5,5
-0.395797950288896,3.82119892210638,1,24
0.899354053203099,-0.95540579803099,8,20
-0.830811527336248,4.90954376041304,13,12
-0.330544700119963,3.39521504204727,17,1
0.740814523725905,2.71902509035608,4,23
0.989971608627113,-1.48292330321564,20,22
-1.93850470145338,4.1656910275385,14,9
0.107190407016153,-3.48539574985418,17,19
0.60877901173463,2.52778022433318,19,11
-1.45082431349063,-1.89133436939498,12,24
0.480625599875217,-0.864947290753885,7,26
-0.828174270396797,0.199835704611722,16,26
1.02025301216443,6.5433035335383,16,1
0.538482032102641,1.21268663327771,18,3
0.769052294995609,-0.667438675105699,9,18
0.120719329287034,3.29500425575834,17,14
0.863648434157753,3.8686947302501,13,25
1.38051452831454,12.0109177227219,8,1
1.96624801545563,0.376913340742789,3,11
-0.028395054749065,-0.563917679955765,11,27
-2.2490510903324,-0.225083463988087,14,23
0.0315260045939917,-1.39683068447473,2,29
0.205561208449975,7.06515060205937,19,8
-0.155345347144399,-3.50911282805572,4,28
0.568288620777075,-2.79237589149449,20,18
1.01067796451426,2.45189631073671,2,15
-0.517982430167822,0.66187166971514,3,16
